Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,1,segunda_liga,22,42,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,1,segunda_liga,22,42,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,1,segunda_liga,22,42,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,1,segunda_liga,22,42,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,1,segunda_liga,22,42,2,1,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,1,segunda_liga,22,42,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,1,segunda_liga,22,42,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,1,segunda_liga,22,42,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,1,segunda_liga,22,42,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,1,segunda_liga,22,42,2,1,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,1,segunda_liga,22,42,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
