Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away
SP. Covilhã,Sporting CP II,1-2,https://www.besoccer.com/match/sporting-covilha/sporting-cp-ii/2018456461,2018,1,segunda_liga,20,38,2,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Sporting Braga II,União Madeira,1-1,https://www.besoccer.com/match/sporting-braga-ii/uniao-madeira/2018456460,2018,1,segunda_liga,20,38,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Nacional,Penafiel,1-1,https://www.besoccer.com/match/nacional/penafiel/2018456462,2018,1,segunda_liga,20,38,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Cova Piedade,CD Santa Clara,1-2,https://www.besoccer.com/match/cova-piedade/santa-clara/2018456463,2018,1,segunda_liga,20,38,2,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Academico Viseu,Académica,2-1,https://www.besoccer.com/match/academico-viseu/academica/2018456464,2018,1,segunda_liga,20,38,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Famalicão,Arouca,2-0,https://www.besoccer.com/match/famalicao/arouca/2018456465,2018,1,segunda_liga,20,38,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Porto II,Gil Vicente,1-2,https://www.besoccer.com/match/porto-ii/gil-vicente/2018456467,2018,1,segunda_liga,20,38,2,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Real Sport Clube,Leixões,4-1,https://www.besoccer.com/match/real-sc/leixoes/2018456469,2018,1,segunda_liga,20,38,0,4,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
Varzim,Vitória Guimarães B,3-0,https://www.besoccer.com/match/varzim/vitoria-guimar/2018456468,2018,1,segunda_liga,20,38,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
UD Oliveirense,Benfica II,2-1,https://www.besoccer.com/match/ud-oliveirense/benfica-ii/2018456466,2018,1,segunda_liga,20,38,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,
SP. Covilhã,Sporting CP II,1-2,https://www.besoccer.com/match/sporting-covilha/sporting-cp-ii/2018456461,2018,2,segunda_liga,20,38,2,1,2,20,0,0,0,1,1,2,L,0,0,1,1,2,7,3,1,0,0,2,1,W,1,0,0,2,1,L,W
Sporting Braga II,União Madeira,1-1,https://www.besoccer.com/match/sporting-braga-ii/uniao-madeira/2018456460,2018,2,segunda_liga,20,38,1,1,1,11,1,0,1,0,1,1,D,0,1,0,1,1,10,1,0,1,0,1,1,D,0,1,0,1,1,D,D
Nacional,Penafiel,1-1,https://www.besoccer.com/match/nacional/penafiel/2018456462,2018,2,segunda_liga,20,38,1,1,1,12,1,0,1,0,1,1,D,0,1,0,1,1,9,1,0,1,0,1,1,D,0,1,0,1,1,D,D
Cova Piedade,CD Santa Clara,1-2,https://www.besoccer.com/match/cova-piedade/santa-clara/2018456463,2018,2,segunda_liga,20,38,2,1,2,17,0,0,0,1,1,2,L,0,0,1,1,2,4,3,1,0,0,2,1,W,1,0,0,2,1,L,W
Academico Viseu,Académica,2-1,https://www.besoccer.com/match/academico-viseu/academica/2018456464,2018,2,segunda_liga,20,38,0,2,1,2,3,1,0,0,2,1,W,1,0,0,2,1,19,0,0,0,1,1,2,L,0,0,1,1,2,W,L
Famalicão,Arouca,2-0,https://www.besoccer.com/match/famalicao/arouca/2018456465,2018,2,segunda_liga,20,38,0,2,0,1,3,1,0,0,2,0,W,1,0,0,2,0,13,0,0,0,1,0,2,L,0,0,1,0,2,W,L
Porto II,Gil Vicente,1-2,https://www.besoccer.com/match/porto-ii/gil-vicente/2018456467,2018,2,segunda_liga,20,38,2,1,2,16,0,0,0,1,1,2,L,0,0,1,1,2,8,3,1,0,0,2,1,W,1,0,0,2,1,L,W
Real Sport Clube,Leixões,4-1,https://www.besoccer.com/match/real-sc/leixoes/2018456469,2018,2,segunda_liga,20,38,0,4,1,6,3,1,0,0,4,1,W,1,0,0,4,1,15,0,0,0,1,1,4,L,0,0,1,1,4,W,L
